person_id;origin;destination;mode
10297_4;home;work;
10297_4;work;home;
10298_1;home;secondary;
10298_1;secondary;home;
10299_1;home;work;
10299_1;work;home;
10299_2;home;secondary;
10299_2;secondary;home;
1029_1;home;work;
1029_1;work;home;
102_1;home;secondary;
102_1;secondary;home;
102_2;home;secondary;
102_2;secondary;home;
10300_1;home;work;
10300_1;work;home;
10300_2;home;work;
10300_2;work;home;
10301_1;home;work;
10301_1;work;home;
10302_1;home;work;
10302_1;work;home;
10302_2;home;work;
10302_2;work;home;
10302_3;home;secondary;
10302_3;secondary;home;
10303_1;home;work;
10303_1;work;home;
10304_1;home;secondary;
10304_1;secondary;home;
10305_1;home;work;
10305_1;work;home;
10305_2;home;work;
10305_2;work;home;
10306_1;home;work;
10306_1;work;home;
10306_2;home;work;
10306_2;work;home;
10307_1;home;work;
10307_1;work;home;
10307_2;home;work;
10307_2;work;home;
10307_3;home;work;
10307_3;work;home;
10308_1;home;work;
10308_1;work;home;
10308_2;home;work;
10308_2;work;home;
10308_3;home;work;
10308_3;work;home;
10308_4;home;work;
10308_4;work;home;
10308_5;home;work;
10308_5;work;home;
10309_1;home;secondary;
10309_1;secondary;home;
10309_5;home;secondary;
10309_5;secondary;home;
1030_1;home;secondary;
1030_1;secondary;home;
1030_2;home;secondary;
1030_2;secondary;home;
10310_1;home;work;
10310_1;work;home;
10310_2;home;work;
10310_2;work;home;
10310_3;home;secondary;
10310_3;secondary;home;
10310_4;home;work;
10310_4;work;home;
10311_1;home;secondary;
10311_1;secondary;home;
10312_1;home;work;
10312_1;work;home;
10312_2;home;work;
10312_2;work;home;
10312_3;home;work;
10312_3;work;home;
10313_1;home;work;
10313_1;work;home;
10313_2;home;work;
10313_2;work;home;
10313_3;home;work;
10313_3;work;home;
10313_4;home;work;
10313_4;work;home;
10313_5;home;work;
10313_5;work;home;
10314_1;home;secondary;
10314_1;secondary;home;
10315_1;home;work;
10315_1;work;home;
10315_2;home;work;
10315_2;work;home;
10315_3;home;work;
10315_3;work;home;
10316_1;home;work;
10316_1;work;home;
10316_2;home;secondary;
10316_2;secondary;home;
10317_1;home;secondary;
10317_1;secondary;home;
10317_2;home;secondary;
10317_2;secondary;home;
10318_1;home;work;
10318_1;work;home;
10318_2;home;work;
10318_2;work;home;
10318_3;home;work;
10318_3;work;home;
10319_1;home;work;
10319_1;work;home;
10319_2;home;work;
10319_2;work;home;
1031_1;home;work;
1031_1;work;home;
10320_1;home;work;
10320_1;work;home;
10321_1;home;secondary;
10321_1;secondary;home;
10322_1;home;work;
10322_1;work;home;
10322_2;home;work;
10322_2;work;home;
10323_1;home;secondary;
10323_1;secondary;home;
10324_1;home;work;
10324_1;work;home;
10324_2;home;work;
10324_2;work;home;
10325_1;home;work;
10325_1;work;home;
10325_2;home;work;
10325_2;work;home;
10325_5;home;work;
10325_5;work;home;
10326_1;home;secondary;
10326_1;secondary;home;
10327_1;home;work;
10327_1;work;home;
10327_2;home;work;
10327_2;work;home;
10328_1;home;secondary;
10328_1;secondary;home;
10329_1;home;secondary;
10329_1;secondary;home;
10329_2;home;work;
10329_2;work;home;
10329_3;home;work;
10329_3;work;home;
1032_1;home;work;
1032_1;work;home;
10330_1;home;work;
10330_1;work;home;
10330_2;home;work;
10330_2;work;home;
10331_1;home;secondary;
10331_1;secondary;home;
10332_1;home;work;
10332_1;work;home;
10332_2;home;work;
10332_2;work;home;
10333_1;home;work;
10333_1;work;home;
10334_1;home;work;
10334_1;work;home;
10334_2;home;secondary;
10334_2;secondary;home;
10335_1;home;work;
10335_1;work;home;
10336_1;home;work;
10336_1;work;home;
10337_1;home;secondary;
10337_1;secondary;home;
10337_2;home;work;
10337_2;work;home;
10338_1;home;work;
10338_1;work;home;
10339_1;home;work;
10339_1;work;home;
10339_2;home;secondary;
10339_2;secondary;home;
1033_1;home;secondary;
1033_1;secondary;home;
1033_2;home;secondary;
1033_2;secondary;home;
10340_1;home;work;
10340_1;work;home;
10340_2;home;secondary;
10340_2;secondary;home;
10340_3;home;work;
10340_3;work;home;
10341_1;home;work;
10341_1;work;home;
10341_2;home;work;
10341_2;work;home;
10342_1;home;secondary;
10342_1;secondary;home;
10343_1;home;secondary;
10343_1;secondary;home;
10344_1;home;work;
10344_1;work;home;
10344_2;home;work;
10344_2;work;home;
10345_1;home;work;
10345_1;work;home;
10345_2;home;work;
10345_2;work;home;
10345_3;home;work;
10345_3;work;home;
10345_4;home;work;
10345_4;work;home;
10346_1;home;work;
10346_1;work;home;
10347_1;home;work;
10347_1;work;home;
10347_10;home;work;
10347_10;work;home;
10347_11;home;work;
10347_11;work;home;
10347_12;home;work;
10347_12;work;home;
10347_13;home;work;
10347_13;work;home;
10347_2;home;work;
10347_2;work;home;
10347_3;home;work;
10347_3;work;home;
10347_4;home;work;
10347_4;work;home;
10347_5;home;secondary;
10347_5;secondary;home;
10347_9;home;secondary;
10347_9;secondary;home;
10348_1;home;secondary;
10348_1;secondary;home;
10349_1;home;work;
10349_1;work;home;
10349_2;home;work;
10349_2;work;home;
10349_3;home;secondary;
10349_3;secondary;home;
10349_4;home;work;
10349_4;work;home;
1034_1;home;work;
1034_1;work;home;
1034_2;home;work;
1034_2;work;home;
10350_1;home;work;
10350_1;work;home;
10351_1;home;work;
10351_1;work;home;
10351_2;home;work;
10351_2;work;home;
10352_1;home;work;
10352_1;work;home;
10352_2;home;work;
10352_2;work;home;
10353_1;home;work;
10353_1;work;home;
10353_2;home;secondary;
10353_2;secondary;home;
10354_1;home;work;
10354_1;work;home;
10354_2;home;work;
10354_2;work;home;
10355_1;home;work;
10355_1;work;home;
10355_2;home;work;
10355_2;work;home;
10356_1;home;work;
10356_1;work;home;
10356_2;home;work;
10356_2;work;home;
10357_1;home;work;
10357_1;work;home;
10358_1;home;work;
10358_1;work;home;
10358_3;home;secondary;
10358_3;secondary;home;
10359_1;home;work;
10359_1;work;home;
10359_2;home;work;
10359_2;work;home;
1035_1;home;secondary;
1035_1;secondary;home;
1035_2;home;secondary;
1035_2;secondary;home;
10360_1;home;work;
10360_1;work;home;
10360_2;home;work;
10360_2;work;home;
10361_1;home;secondary;
10361_1;secondary;home;
10362_1;home;secondary;
10362_1;secondary;home;
10362_2;home;secondary;
10362_2;secondary;home;
10363_1;home;work;
10363_1;work;home;
10363_2;home;work;
10363_2;work;home;
10364_1;home;secondary;
10364_1;secondary;home;
10364_2;home;work;
10364_2;work;home;
10365_1;home;work;
10365_1;work;home;
10365_2;home;work;
10365_2;work;home;
10366_1;home;work;
10366_1;work;home;
10366_2;home;work;
10366_2;work;home;
10367_1;home;secondary;
10367_1;secondary;home;
10368_1;home;secondary;
10368_1;secondary;home;
10368_2;home;secondary;
10368_2;secondary;home;
10369_1;home;secondary;
10369_1;secondary;home;
10369_2;home;work;
10369_2;work;home;
1036_1;home;secondary;
1036_1;secondary;home;
10370_1;home;work;
10370_1;work;home;
10371_1;home;work;
10371_1;work;home;
10371_2;home;work;
10371_2;work;home;
10371_3;home;secondary;
10371_3;secondary;home;
10371_4;home;work;
10371_4;work;home;
10372_1;home;work;
10372_1;work;home;
10372_2;home;work;
10372_2;work;home;
10373_1;home;work;
10373_1;work;home;
10373_2;home;secondary;
10373_2;secondary;home;
10374_1;home;work;
10374_1;work;home;
10374_10;home;work;
10374_10;work;home;
10374_11;home;work;
10374_11;work;home;
10374_12;home;work;
10374_12;work;home;
10374_13;home;work;
10374_13;work;home;
10374_2;home;work;
10374_2;work;home;
10374_3;home;work;
10374_3;work;home;
10374_4;home;work;
10374_4;work;home;
10374_5;home;secondary;
10374_5;secondary;home;
10374_9;home;secondary;
10374_9;secondary;home;
10375_1;home;work;
10375_1;work;home;
10375_2;home;work;
10375_2;work;home;
10376_1;home;secondary;
10376_1;secondary;home;
10376_3;home;secondary;
10376_3;secondary;home;
10376_4;home;secondary;
10376_4;secondary;home;
10377_1;home;work;
10377_1;work;home;
10377_2;home;work;
10377_2;work;home;
10378_1;home;secondary;
10378_1;secondary;home;
10378_2;home;secondary;
10378_2;secondary;home;
10379_1;home;work;
10379_1;work;home;
1037_1;home;work;
1037_1;work;home;
10380_1;home;work;
10380_1;work;home;
10380_2;home;work;
10380_2;work;home;
10381_1;home;work;
10381_1;work;home;
10381_2;home;work;
10381_2;work;home;
10381_5;home;work;
10381_5;work;home;
10382_1;home;work;
10382_1;work;home;
10382_2;home;work;
10382_2;work;home;
10382_3;home;work;
10382_3;work;home;
10383_1;home;secondary;
10383_1;secondary;home;
10383_2;home;work;
10383_2;work;home;
10384_1;home;secondary;
10384_1;secondary;home;
10384_2;home;work;
10384_2;work;home;
10385_1;home;work;
10385_1;work;home;
10385_2;home;work;
10385_2;work;home;
10386_1;home;work;
10386_1;work;home;
10386_2;home;work;
10386_2;work;home;
10386_3;home;work;
10386_3;work;home;
10387_1;home;secondary;
10387_1;secondary;home;
10388_1;home;secondary;
10388_1;secondary;home;
10389_1;home;secondary;
10389_1;secondary;home;
1038_1;home;work;
1038_1;work;home;
10390_1;home;secondary;
10390_1;secondary;home;
10391_1;home;secondary;
10391_1;secondary;home;
10391_2;home;work;
10391_2;work;home;
10392_1;home;secondary;
10392_1;secondary;home;
10393_1;home;secondary;
10393_1;secondary;home;
10393_2;home;secondary;
10393_2;secondary;home;
10394_1;home;secondary;
10394_1;secondary;home;
10394_2;home;secondary;
10394_2;secondary;home;
10395_1;home;work;
10395_1;work;home;
10395_2;home;work;
10395_2;work;home;
10396_1;home;work;
10396_1;work;home;
10396_2;home;work;
10396_2;work;home;
10396_5;home;secondary;
10396_5;secondary;home;
10397_1;home;work;
10397_1;work;home;
10397_2;home;work;
10397_2;work;home;
10397_3;home;work;
10397_3;work;home;
10397_4;home;secondary;
10397_4;secondary;home;
10398_1;home;secondary;
10398_1;secondary;home;
10398_2;home;secondary;
10398_2;secondary;home;
10399_1;home;secondary;
10399_1;secondary;home;
1039_1;home;work;
1039_1;work;home;
103_1;home;work;
103_1;work;home;
103_2;home;work;
103_2;work;home;
10400_1;home;work;
10400_1;work;home;
10400_2;home;secondary;
10400_2;secondary;home;
10400_3;home;secondary;
10400_3;secondary;home;
10401_1;home;work;
10401_1;work;home;
10401_2;home;work;
10401_2;work;home;
10402_1;home;work;
10402_1;work;home;
10402_2;home;work;
10402_2;work;home;
10403_1;home;secondary;
10403_1;secondary;home;
10404_1;home;work;
10404_1;work;home;
10404_2;home;work;
10404_2;work;home;
10404_4;home;secondary;
10404_4;secondary;home;
10404_5;home;work;
10404_5;work;home;
10405_1;home;work;
10405_1;work;home;
10405_2;home;work;
10405_2;work;home;
10406_1;home;secondary;
10406_1;secondary;home;
10406_2;home;secondary;
10406_2;secondary;home;
10407_1;home;work;
10407_1;work;home;
10408_1;home;work;
10408_1;work;home;
10408_2;home;work;
10408_2;work;home;
10409_1;home;work;
10409_1;work;home;
10409_2;home;work;
10409_2;work;home;
1040_1;home;secondary;
1040_1;secondary;home;
10410_1;home;work;
10410_1;work;home;
10411_1;home;work;
10411_1;work;home;
10412_1;home;secondary;
10412_1;secondary;home;
10412_4;home;secondary;
10412_4;secondary;home;
10413_1;home;work;
10413_1;work;home;
10413_2;home;secondary;
10413_2;secondary;home;
10414_1;home;secondary;
10414_1;secondary;home;
10414_2;home;secondary;
10414_2;secondary;home;
10415_1;home;secondary;
10415_1;secondary;home;
10416_1;home;secondary;
10416_1;secondary;home;
10416_2;home;secondary;
10416_2;secondary;home;
10417_1;home;work;
10417_1;work;home;
10417_2;home;work;
10417_2;work;home;
10418_1;home;work;
10418_1;work;home;
10418_2;home;work;
10418_2;work;home;
10418_3;home;work;
10418_3;work;home;
10419_1;home;work;
10419_1;work;home;
10419_2;home;work;
10419_2;work;home;
1041_1;home;secondary;
1041_1;secondary;home;
1041_2;home;work;
1041_2;work;home;
10420_1;home;work;
10420_1;work;home;
10421_1;home;work;
10421_1;work;home;
10421_2;home;work;
10421_2;work;home;
10422_1;home;secondary;
10422_1;secondary;home;
10422_3;home;work;
10422_3;work;home;
10422_4;home;secondary;
10422_4;secondary;home;
10422_5;home;work;
10422_5;work;home;
10422_6;home;work;
10422_6;work;home;
10422_7;home;secondary;
10422_7;secondary;home;
10423_1;home;secondary;
10423_1;secondary;home;
10423_2;home;secondary;
10423_2;secondary;home;
10424_1;home;work;
10424_1;work;home;
10424_2;home;work;
10424_2;work;home;
10425_1;home;work;
10425_1;work;home;
10426_1;home;work;
10426_1;work;home;
10426_2;home;work;
10426_2;work;home;
10427_1;home;work;
10427_1;work;home;
10427_2;home;secondary;
10427_2;secondary;home;
10428_1;home;secondary;
10428_1;secondary;home;
10429_1;home;work;
10429_1;work;home;
1042_1;home;work;
1042_1;work;home;
10430_1;home;secondary;
10430_1;secondary;home;
10430_2;home;work;
10430_2;work;home;
10430_3;home;work;
10430_3;work;home;
10430_4;home;work;
10430_4;work;home;
10431_1;home;work;
10431_1;work;home;
10431_2;home;work;
10431_2;work;home;
10431_4;home;work;
10431_4;work;home;
10432_1;home;work;
10432_1;work;home;
10432_2;home;secondary;
10432_2;secondary;home;
10433_1;home;secondary;
10433_1;secondary;home;
10434_1;home;secondary;
10434_1;secondary;home;
10434_2;home;work;
10434_2;work;home;
10435_1;home;secondary;
10435_1;secondary;home;
10435_2;home;secondary;
10435_2;secondary;home;
10436_1;home;work;
10436_1;work;home;
10437_1;home;work;
10437_1;work;home;
10438_1;home;work;
10438_1;work;home;
10438_2;home;work;
10438_2;work;home;
10438_4;home;work;
10438_4;work;home;
10439_1;home;work;
10439_1;work;home;
10439_2;home;work;
10439_2;work;home;
1043_1;home;secondary;
1043_1;secondary;home;
10440_1;home;work;
10440_1;work;home;
10440_2;home;work;
10440_2;work;home;
10441_1;home;work;
10441_1;work;home;
10441_2;home;work;
10441_2;work;home;
10442_1;home;work;
10442_1;work;home;
10442_2;home;work;
10442_2;work;home;
10443_1;home;work;
10443_1;work;home;
10443_2;home;work;
10443_2;work;home;
10444_1;home;work;
10444_1;work;home;
10445_1;home;work;
10445_1;work;home;
10445_2;home;work;
10445_2;work;home;
10446_1;home;work;
10446_1;work;home;
10446_2;home;work;
10446_2;work;home;
10447_1;home;secondary;
10447_1;secondary;home;
10447_2;home;secondary;
10447_2;secondary;home;
10448_1;home;secondary;
10448_1;secondary;home;
10448_2;home;work;
10448_2;work;home;
10448_5;home;secondary;
10448_5;secondary;home;
10449_1;home;work;
10449_1;work;home;
10449_2;home;work;
10449_2;work;home;
10449_5;home;work;
10449_5;work;home;
1044_1;home;work;
1044_1;work;home;
1044_2;home;secondary;
1044_2;secondary;home;
1044_3;home;secondary;
1044_3;secondary;home;
10450_1;home;work;
10450_1;work;home;
10450_2;home;secondary;
10450_2;secondary;home;
10450_6;home;work;
10450_6;work;home;
10451_1;home;work;
10451_1;work;home;
10451_2;home;secondary;
10451_2;secondary;home;
10452_1;home;work;
10452_1;work;home;
10452_2;home;work;
10452_2;work;home;
10453_1;home;work;
10453_1;work;home;
10454_1;home;work;
10454_1;work;home;
10454_2;home;work;
10454_2;work;home;
10454_3;home;work;
10454_3;work;home;
10455_1;home;work;
10455_1;work;home;
10455_2;home;secondary;
10455_2;secondary;home;
10456_1;home;work;
10456_1;work;home;
10456_2;home;work;
10456_2;work;home;
10457_1;home;work;
10457_1;work;home;
10458_1;home;secondary;
10458_1;secondary;home;
10458_2;home;work;
10458_2;work;home;
10459_1;home;work;
10459_1;work;home;
1045_1;home;work;
1045_1;work;home;
10460_1;home;secondary;
10460_1;secondary;home;
10460_2;home;work;
10460_2;work;home;
10461_1;home;work;
10461_1;work;home;
10462_1;home;work;
10462_1;work;home;
10462_2;home;work;
10462_2;work;home;
10463_1;home;work;
10463_1;work;home;
10463_2;home;work;
10463_2;work;home;
10464_1;home;work;
10464_1;work;home;
10464_2;home;work;
10464_2;work;home;
10464_3;home;work;
10464_3;work;home;
10464_4;home;work;
10464_4;work;home;
10465_1;home;secondary;
10465_1;secondary;home;
10465_2;home;secondary;
10465_2;secondary;home;
10465_3;home;secondary;
10465_3;secondary;home;
10466_1;home;secondary;
10466_1;secondary;home;
10467_1;home;work;
10467_1;work;home;
10468_1;home;work;
10468_1;work;home;
10468_2;home;work;
10468_2;work;home;
10469_1;home;work;
10469_1;work;home;
10469_3;home;work;
10469_3;work;home;
1046_1;home;work;
1046_1;work;home;
1046_2;home;work;
1046_2;work;home;
10470_1;home;work;
10470_1;work;home;
10471_1;home;work;
10471_1;work;home;
10471_2;home;work;
10471_2;work;home;
10471_3;home;work;
10471_3;work;home;
10471_4;home;work;
10471_4;work;home;
10472_1;home;work;
10472_1;work;home;
10473_1;home;work;
10473_1;work;home;
10473_2;home;work;
10473_2;work;home;
10474_1;home;work;
10474_1;work;home;
10474_2;home;work;
10474_2;work;home;
10474_3;home;work;
10474_3;work;home;
10474_4;home;work;
10474_4;work;home;
10475_1;home;work;
10475_1;work;home;
10475_2;home;work;
10475_2;work;home;
10475_3;home;work;
10475_3;work;home;
10476_1;home;work;
10476_1;work;home;
10477_1;home;secondary;
10477_1;secondary;home;
10477_2;home;work;
10477_2;work;home;
10477_3;home;work;
10477_3;work;home;
10477_4;home;work;
10477_4;work;home;
10478_1;home;secondary;
10478_1;secondary;home;
10478_2;home;secondary;
10478_2;secondary;home;
10479_1;home;work;
10479_1;work;home;
1047_1;home;work;
1047_1;work;home;
1047_4;home;work;
1047_4;work;home;
10480_1;home;work;
10480_1;work;home;
10481_1;home;work;
10481_1;work;home;
10481_2;home;work;
10481_2;work;home;
10481_3;home;work;
10481_3;work;home;
10482_1;home;work;
10482_1;work;home;
10482_2;home;secondary;
10482_2;secondary;home;
10483_1;home;work;
10483_1;work;home;
10483_2;home;secondary;
10483_2;secondary;home;
10483_3;home;work;
10483_3;work;home;
10484_1;home;work;
10484_1;work;home;
10484_2;home;secondary;
10484_2;secondary;home;
10485_1;home;work;
10485_1;work;home;
10486_1;home;work;
10486_1;work;home;
10486_3;home;work;
10486_3;work;home;
10487_1;home;work;
10487_1;work;home;
10487_2;home;work;
10487_2;work;home;
10488_1;home;secondary;
10488_1;secondary;home;
10489_1;home;work;
10489_1;work;home;
10489_2;home;secondary;
10489_2;secondary;home;
1048_1;home;secondary;
1048_1;secondary;home;
10490_1;home;work;
10490_1;work;home;
10490_2;home;secondary;
10490_2;secondary;home;
10491_1;home;secondary;
10491_1;secondary;home;
10492_1;home;work;
10492_1;work;home;
10493_1;home;work;
10493_1;work;home;
10493_2;home;secondary;
10493_2;secondary;home;
10493_4;home;work;
10493_4;work;home;
10494_1;home;work;
10494_1;work;home;
10494_2;home;work;
10494_2;work;home;
10494_3;home;work;
10494_3;work;home;
10495_1;home;secondary;
